#{"t_start": 1656948551.1797686, "env_id": "CustomHopper-source-v0"}
r,l,t
20.328866,31,0.039462
5.88266,12,0.048032
14.509843,19,0.062085
19.495251,19,0.075707
12.084913,17,0.087675
26.149255,21,0.10307
1.178534,23,0.120038
5.186188,9,0.126283
11.169609,13,0.135222
10.158914,11,0.143461
7.263808,17,0.155923
33.242541,25,0.173196
5.019993,8,0.178767
7.579284,17,0.191802
8.383802,14,0.201447
5.543091,13,0.21083
2.170623,19,0.224912
45.737424,36,0.250526
34.570038,26,0.269989
6.592415,13,0.279759
5.167783,7,0.28445
13.91775,21,0.299021
-0.555493,27,0.318925
2.917499,10,0.32606
16.60619,22,0.341881
4.364703,8,0.347317
17.917294,21,0.363146
10.682243,15,0.373419
62.23058,40,0.40231
29.79307,24,0.419346
5.876271,10,0.426501
8.143811,11,0.434756
3.243748,7,0.439968
9.345669,14,0.449743
8.589055,25,0.467509
9.999449,14,0.477684
7.898504,17,0.490096
9.860953,13,0.498952
18.937552,19,0.512328
13.604299,18,0.52584
8.560518,12,0.534312
21.724012,21,0.548865
5.151499,9,0.555166
7.873284,13,0.565282
1.404228,26,0.583205
5.750523,10,0.589996
4.794782,28,0.61062
5.817847,9,0.616904
14.913285,22,0.632249
16.169291,33,0.656377
13.95549,14,0.666271
8.3856,16,0.67763
1.737242,18,0.691691
3.720473,19,0.70542
27.900442,26,0.723975
13.385519,22,0.741796
26.694144,26,0.760482
9.666286,11,0.769177
8.083533,14,0.779725
7.113145,9,0.786616
6.856135,17,0.798518
4.293164,14,0.809099
13.086895,28,0.829311
3.012361,28,0.849854
9.677811,15,0.860711
5.25066,8,0.866287
8.851058,33,0.889382
49.738853,34,0.914275
44.284808,42,0.945561
6.172439,18,0.958143
9.377362,11,0.965941
14.76355,16,0.97778
13.013588,14,0.988437
11.567268,12,0.996914
6.97056,11,1.0048
7.067539,9,1.011306
18.508797,40,1.040766
24.197033,30,1.0625
60.829511,43,1.094333
18.96246,19,1.108836
9.873816,21,1.123868
10.531013,17,1.135992
16.707367,28,1.15683
6.328913,17,1.16889
9.767934,15,1.179497
38.815001,28,1.200167
9.610682,14,1.210212
9.971758,19,1.223576
7.302068,12,1.233178
16.700972,22,1.248703
12.386839,28,1.269996
8.725301,12,1.279108
11.413554,25,1.296399
16.751946,21,1.312115
27.011509,29,1.332838
17.47441,30,1.354638
9.44978,21,1.369624
8.284631,10,1.376559
10.551772,18,1.388915
34.860913,40,1.41823
16.080124,17,1.43031
8.974901,17,1.44329
5.059729,9,1.449566
8.899819,12,1.457835
13.479475,16,1.469231
7.489611,11,1.47754
7.7236,11,1.485592
13.461576,14,1.495507
5.046785,9,1.701185
76.294854,44,1.733283
96.9866,55,1.772912
6.801598,10,1.779775
9.097654,13,1.788696
54.390695,36,1.814781
8.772419,12,1.822909
5.818711,13,1.831913
7.444219,11,1.839483
63.720128,36,1.865322
4.94825,8,1.870885
7.860723,10,1.877657
22.786161,23,1.894354
81.117645,58,1.93557
30.394568,27,1.954707
25.628055,45,1.986835
10.130472,23,2.002903
7.854344,10,2.009797
74.225007,46,2.042314
7.784763,18,2.054829
19.782246,19,2.06947
25.62465,32,2.092144
14.489889,15,2.103319
115.987972,56,2.142872
25.936828,25,2.160827
11.903157,12,2.16918
8.191551,18,2.181673
18.856329,23,2.19871
24.404716,25,2.215986
56.874943,33,2.239622
30.37512,29,2.259577
8.107285,20,2.27445
75.13051,40,2.301405
23.48093,27,2.320999
15.564481,19,2.333936
52.687173,30,2.356288
7.62639,11,2.36428
95.434669,51,2.400619
29.868659,29,2.420918
128.302987,70,2.469309
46.032393,32,2.492494
68.652461,37,2.518696
9.570431,15,2.529334
20.094233,20,2.543213
4.086989,10,2.550117
6.85527,12,2.558355
6.226111,23,2.575026
70.488171,41,2.604226
133.740021,63,2.648768
5.865999,10,2.655614
6.748055,10,2.662336
25.225674,22,2.677553
8.958256,13,2.687562
11.129073,13,2.697166
11.778916,13,2.706619
75.544881,39,2.734646
7.568197,10,2.74153
18.8616,32,2.763625
28.228821,29,2.784681
13.768246,17,2.796588
7.461646,12,2.804773
16.678413,17,2.817618
15.046026,15,2.828157
3.840441,9,2.834424
17.599805,27,2.853487
3.774342,8,2.859423
75.200499,41,2.887867
26.85926,24,2.906089
9.97981,12,2.914268
63.546232,48,2.948615
8.563179,13,2.957485
6.939729,13,2.966585
9.090137,19,2.980675
66.099607,36,3.005322
107.251676,61,3.048127
5.188343,13,3.057447
7.414465,10,3.06533
5.525741,25,3.082495
6.131405,9,3.08882
77.414041,41,3.118038
25.217409,43,3.148918
56.124307,30,3.37343
63.628694,42,3.403955
17.154191,20,3.417969
114.971227,78,3.472486
100.764868,61,3.51608
10.775002,19,3.530434
60.189796,34,3.553887
52.691042,29,3.575252
61.21125,32,3.597358
95.226192,66,3.644604
116.838261,70,3.694223
95.48869,69,3.742549
10.358681,13,3.751755
53.404407,29,3.773114
82.643328,43,3.80242
8.637789,14,3.812955
81.806135,49,3.846513
57.647361,32,3.870219
144.856804,72,3.920859
79.494035,52,3.957886
55.730725,31,3.979928
37.651947,27,3.998587
18.493901,23,4.015209
112.355177,55,4.05391
23.917401,18,4.067444
48.441831,37,4.092941
4.850398,13,4.101873
70.419281,37,4.128396
102.562955,64,4.173296
51.036502,27,4.192828
13.386178,13,4.201722
28.529105,22,4.216798
63.528399,34,4.240981
77.652451,44,4.272376
89.703075,44,4.302583
79.240605,54,4.340407
17.075216,17,4.35209
64.377481,35,4.376994
101.80796,51,4.412751
108.198264,73,4.463507
6.674076,11,4.471124
88.361266,45,4.502814
9.171345,12,4.510955
84.783863,97,4.578944
68.411578,37,4.604973
70.848085,37,4.630311
81.055201,50,4.665687
6.893248,9,4.671896
107.376367,80,4.728637
82.008658,42,4.758017
104.461346,60,4.799895
68.276241,36,5.02373
73.801779,37,5.048876
200.826883,148,5.154126
84.612338,44,5.184329
74.462088,39,5.212322
44.455877,25,5.230984
85.822538,45,5.262076
65.642012,35,5.287278
62.7592,36,5.312624
148.002554,95,5.379764
68.612851,33,5.403241
81.499861,51,5.439289
79.842183,42,5.467888
81.173479,46,5.500249
51.688793,27,5.518876
59.210328,34,5.543217
71.119234,40,5.571314
72.202963,38,5.597932
48.088141,47,5.631212
126.654404,62,5.674865
80.739994,54,5.713179
92.269527,45,5.745202
137.308592,66,5.790593
20.32651,17,5.802121
81.920657,43,5.832593
91.480784,47,5.865717
81.168552,45,5.897397
102.219621,58,5.937617
87.746025,61,5.980844
75.026968,38,6.007277
106.754895,51,6.042935
99.216646,50,6.078086
5.789342,37,6.103423
111.46293,65,6.150157
144.015082,76,6.203865
97.743882,52,6.240596
72.669306,40,6.268084
94.052692,49,6.302576
69.545251,40,6.330977
82.805765,47,6.364182
11.830973,14,6.373773
79.588748,42,6.403124
115.091874,55,6.642447
74.492588,48,6.676874
70.314272,39,6.704848
59.207263,32,6.727097
99.559571,49,6.761295
84.264176,52,6.798246
60.707337,34,6.822787
49.172543,32,6.844712
111.928156,62,6.888031
56.663107,30,6.909617
157.45823,83,6.967867
78.759615,43,6.998383
140.726852,68,7.046072
40.56655,21,7.060647
71.431612,37,7.087229
60.980715,32,7.1096
46.479962,25,7.127168
112.570724,57,7.166594
41.990983,34,7.190682
85.975051,45,7.221915
109.643942,53,7.258772
51.777414,28,7.278344
71.86442,39,7.305239
88.474377,45,7.336827
254.330364,112,7.414182
73.660695,38,7.440875
57.154519,31,7.462639
80.523471,43,7.493133
142.409456,76,7.546142
149.36847,79,7.601114
50.045095,27,7.620659
50.262306,27,7.639211
100.199364,50,7.674646
69.810358,38,7.701551
91.768775,51,7.737649
70.572547,37,7.76302
72.945885,39,7.790581
82.700225,43,7.821203
145.520023,68,7.868565
110.540196,54,7.906545
95.32393,54,7.944173
104.747477,54,7.981929
57.743178,32,8.004182
127.670082,58,8.044915
64.143272,37,8.071213
83.3933,44,8.339231
209.018891,113,8.419225
129.420931,74,8.471105
56.445608,31,8.493436
128.389897,65,8.539666
213.711826,106,8.613998
269.730429,125,8.700829
150.392651,76,8.75394
39.097686,30,8.775146
106.713663,59,8.816495
67.445812,38,8.843116
93.23412,53,8.880733
139.250397,74,8.932068
266.437539,137,9.027841
216.084685,130,9.119356
79.056834,43,9.149747
123.612977,65,9.195751
63.994276,34,9.219006
80.897529,45,9.250331
49.77474,34,9.273621
35.085633,37,9.300125
118.720683,65,9.34546
155.960599,71,9.394752
109.941784,60,9.43626
70.187369,39,9.464047
82.741371,45,9.495675
131.065722,76,9.547832
174.598311,97,9.615791
86.935681,47,9.647761
162.237139,92,9.712824
180.655804,105,9.985535
172.533165,92,10.049344
113.867154,59,10.090039
213.841533,111,10.167073
89.009053,56,10.206455
101.132779,55,10.244782
83.445313,45,10.275647
152.801554,81,10.332984
95.542122,52,10.369579
213.921617,104,10.44089
163.782357,91,10.505033
150.070339,81,10.56134
5.948901,9,10.567981
233.325098,111,10.644778
237.032085,119,10.727178
234.43868,118,10.8097
257.38363,132,10.902111
248.67883,127,10.991224
147.740032,75,11.043416
216.207603,125,11.130541
152.814005,86,11.19072
93.940884,51,11.226357
113.036905,70,11.275306
118.269976,65,11.320983
198.657588,112,11.607414
166.759052,90,11.67086
161.315102,82,11.728413
260.692528,134,11.823376
227.434321,109,11.898682
134.548318,80,11.955199
220.663189,118,12.038543
258.648974,132,12.130963
241.032449,148,12.234449
88.932608,47,12.267931
143.613096,72,12.318239
147.843161,76,12.372233
294.556744,176,12.495889
218.745938,113,12.575023
230.601185,120,12.659843
228.394587,137,12.755701
210.424687,126,12.843689
247.877675,126,12.932445
115.795519,61,12.974988
142.584128,81,13.234933
236.213166,112,13.313239
226.315792,108,13.388552
244.893384,125,13.476351
219.874404,116,13.557878
175.012707,98,13.626472
238.725464,109,13.703464
145.265825,73,13.754547
239.321752,122,13.839242
103.038329,61,13.881846
214.241997,106,13.955798
235.181316,108,14.03124
288.083101,129,14.120764
130.422422,84,14.179129
218.718015,107,14.253878
221.186623,116,14.335471
272.912524,143,14.434921
197.201801,99,14.504148
214.519497,118,14.586702
261.59932,135,14.887365
271.018767,129,14.977523
304.977583,135,15.071911
290.680891,137,15.168136
257.664098,118,15.250573
133.262193,69,15.298847
284.957654,124,15.385085
150.669607,85,15.443939
302.05622,138,15.541259
292.046977,138,15.637689
142.935846,76,15.690524
262.234312,140,15.789372
194.842909,96,15.855884
229.747042,113,15.934531
295.672345,129,16.024185
326.284644,159,16.135429
71.936681,46,16.167912
299.667934,128,16.257107
316.038595,142,16.65888
295.448393,148,16.76183
302.90027,131,16.852367
340.615314,153,16.959526
224.209058,114,17.03934
225.335491,110,17.11579
259.081402,126,17.203705
304.963814,128,17.291353
284.534567,139,17.387605
289.771982,128,17.476259
302.372187,133,17.573785
292.181754,132,17.670228
288.556503,126,17.759562
264.969241,134,17.853659
308.006838,141,17.954061
279.81071,151,18.270599
304.702726,133,18.364833
269.68635,119,18.44813
221.673606,103,18.521308
318.183047,147,18.626252
305.196725,131,18.718306
342.50484,154,18.828138
326.428003,146,18.9308
256.974315,114,19.01155
294.845827,137,19.108294
313.011146,141,19.208121
256.586011,115,19.289163
245.264992,116,19.371085
315.912469,145,19.473386
273.034611,121,19.558037
311.389403,142,19.864228
295.821925,129,19.955067
319.930162,135,20.049693
307.083515,131,20.141587
301.6423,132,20.233218
291.584699,135,20.327875
297.114395,137,20.423682
156.196088,78,20.478372
248.019886,113,20.558083
298.882481,133,20.650827
289.752547,123,20.736768
300.67811,136,20.831802
289.83402,137,20.927349
308.712406,148,21.030236
309.842886,140,21.12793
304.601923,126,21.215878
327.420729,154,21.523989
302.962314,138,21.62066
258.882161,112,21.698129
316.002142,138,21.794879
285.836184,122,21.879584
334.462434,158,21.988607
307.259732,133,22.080677
351.277763,173,22.200208
315.853161,132,22.2921
316.245186,141,22.389867
310.915083,147,22.490868
167.936006,98,22.55929
296.015099,130,22.649552
320.038723,134,22.742254
271.54343,132,22.834775
229.810998,110,22.910323
348.923755,166,23.22669
391.465134,165,23.342321
327.530174,159,23.452019
312.016761,140,23.549279
348.096909,163,23.662462
287.386302,132,23.754665
318.064748,137,23.849598
240.804132,123,23.935764
388.225857,211,24.083739
313.828786,142,24.182392
325.44212,142,24.281406
338.239617,145,24.383163
355.317932,170,24.501328
301.750337,143,24.919603
349.040188,162,25.032991
308.478923,140,25.131315
344.065415,149,25.234481
296.546702,141,25.333162
324.750619,138,25.429426
324.258437,139,25.52665
319.763755,134,25.619246
310.858999,147,25.722623
318.507097,155,25.830843
310.686628,155,25.939986
337.045725,151,26.046728
335.552885,141,26.145292
313.367041,130,26.237161
317.097276,145,26.538899
322.715255,129,26.630011
347.36645,156,26.739444
322.947593,141,26.838673
320.427823,142,26.937687
333.009362,146,27.040232
321.83359,146,27.143261
301.323466,133,27.236065
321.363951,130,27.326992
386.29857,154,27.435087
314.59254,136,27.530768
315.110348,139,27.628716
404.048389,172,27.748034
309.912332,132,27.840624
97.548398,58,27.881196
354.938069,151,28.192498
204.165429,99,28.263297
304.759909,141,28.362835
325.029983,131,28.454694
360.593969,149,28.559622
363.781476,157,28.669787
303.193049,139,28.767765
327.976493,159,28.880301
300.218131,140,28.979594
302.469533,137,29.074615
352.651121,145,29.176294
376.74288,159,29.286118
335.708418,149,29.39134
331.716548,135,29.484986
359.721706,146,29.786303
336.491316,150,29.892063
328.754411,161,30.004846
260.519363,122,30.089681
356.447938,164,30.204587
475.182395,219,30.357253
336.645358,135,30.451071
338.327029,145,30.553291
356.276422,158,30.663892
343.184895,141,30.763459
443.286555,220,30.916936
349.614277,140,31.015056
437.818592,194,31.150292
354.19447,142,31.446845
353.743331,140,31.544381
327.161384,139,31.641594
415.586789,168,31.758821
309.688935,127,31.84817
347.406247,136,31.943109
546.791301,210,32.08939
366.051263,142,32.188822
339.598282,136,32.283007
350.371136,146,32.385828
391.586987,159,32.49604
520.03878,205,32.639405
380.211731,148,32.741803
711.550605,297,33.282993
347.652476,175,33.405041
453.460587,165,33.51956
771.842882,310,33.734041
363.813707,160,33.84569
719.532211,256,34.022634
1257.175225,457,34.337787
353.267823,165,34.453397
495.78478,228,34.810988
458.291155,153,34.915987
347.604032,178,35.039596
249.817026,117,35.121689
165.957624,89,35.184128
646.702347,239,35.349242
893.504932,398,35.624549
589.569491,264,35.807161
747.916742,269,35.99358
587.634704,258,36.371089
785.838014,287,36.569412
736.580794,270,36.755334
724.453214,275,36.946421
605.016276,203,37.086146
256.495111,140,37.183922
197.718426,115,37.263178
688.082272,276,37.453417
859.142848,357,37.699837
560.75258,267,38.082617
260.721097,135,38.176029
1134.670213,436,38.477748
1104.932584,500,38.823366
207.876592,106,38.898244
920.9643,336,39.129524
363.793654,184,39.257078
561.585823,202,39.599462
271.651295,136,39.694594
669.718665,281,39.887682
651.536618,381,40.151781
582.751799,219,40.302402
256.519633,120,40.385198
1168.310954,500,40.731461
745.011622,304,40.941398
960.024458,341,41.670943
322.878019,151,41.777837
874.970813,297,41.984539
760.646122,287,42.185689
145.219635,83,42.243573
381.065646,174,42.365735
445.409467,187,42.495637
1366.514019,489,42.83509
629.723646,260,43.222156
761.153895,349,43.469581
382.850471,190,43.605583
567.050803,215,43.756048
379.889624,166,43.87396
819.375893,316,44.092656
890.900869,335,44.32449
1344.456233,500,44.874791
591.853951,225,45.031469
275.967452,155,45.138383
952.104707,367,45.392185
798.864002,292,45.594212
711.503162,300,45.801263
699.259106,257,45.978353
949.532678,340,46.414852
688.55515,263,46.597747
715.714282,250,46.772785
1069.254778,419,47.060055
1254.465899,500,47.405795
696.795315,257,47.582494
791.32727,318,48.009258
556.56042,202,48.150938
749.380274,273,48.339947
885.795862,337,48.574482
689.971224,239,48.741188
873.038224,342,48.978435
1071.751297,406,49.260208
299.097376,136,49.353874
509.922064,192,49.909005
484.315532,177,50.032288
397.198142,174,50.153592
342.187347,137,50.249985
459.749479,189,50.381171
509.263523,197,50.51879
353.935154,148,50.623141
329.626205,129,50.714612
412.954857,159,50.827206
290.209936,117,50.909736
232.809536,114,50.98948
541.751189,218,51.140495
515.650359,184,51.470822
521.120099,182,51.598503
676.211456,246,51.769501
732.817701,261,51.952441
535.037493,240,52.119953
489.614703,176,52.243061
352.820628,159,52.354042
785.71458,286,52.553387
712.692542,259,52.733242
520.688509,179,53.062589
438.064642,158,53.172563
953.32979,330,53.400894
719.341961,242,53.568973
544.903187,205,53.71124
486.746361,178,53.834892
678.853674,257,54.012423
542.906169,192,54.145587
675.374913,252,54.320677
500.765777,259,54.703245
460.294897,168,54.819027
419.18842,149,54.92361
508.506141,196,55.059976
372.282821,149,55.165438
584.571442,217,55.316335
576.609169,202,55.456515
855.325614,321,55.679288
548.685295,195,55.816884
763.624481,285,56.015405
612.756561,233,56.37715
691.699875,266,56.561677
562.704654,202,56.703333
268.686078,106,56.776179
897.774494,352,57.02202
548.984339,186,57.150601
535.65647,176,57.272995
722.683402,281,57.468721
737.867836,278,57.662105
567.00901,205,58.321328
466.585472,170,58.438834
378.491333,159,58.548911
381.237842,143,58.647398
560.32413,195,58.784034
616.1274,217,58.935163
538.569426,184,59.061668
521.930018,187,59.190804
424.133518,156,59.299596
564.999713,203,59.439819
550.183158,200,59.578685
547.307341,198,59.925291
513.96966,178,60.05005
660.050911,245,60.221343
475.304732,184,60.350674
590.136551,200,60.490394
549.489318,208,60.635802
598.235261,210,60.782282
521.311395,186,60.912295
576.310307,209,61.057398
438.769186,156,61.166377
776.894409,265,61.551534
552.868798,193,61.685503
428.412684,171,61.805669
542.590043,197,61.943387
454.869673,176,62.065588
556.833015,188,62.196264
674.198793,231,62.35691
403.2599,163,62.470884
513.170276,193,62.606044
557.19429,206,62.749265
434.264012,165,62.863571
525.257863,191,63.199947
414.065332,166,63.315649
795.248412,264,63.499764
538.643974,202,63.640086
599.670882,217,63.789849
603.157098,202,63.930657
545.759834,202,64.071017
552.230616,195,64.206436
602.620048,199,64.343724
515.784898,183,64.47014
745.619127,255,64.84726
605.593241,207,64.989843
586.022067,201,65.131367
589.550695,210,65.276613
491.597992,180,65.401095
567.948709,204,65.543447
466.344577,175,65.663953
743.027875,241,65.831669
582.579214,213,65.979234
460.715626,170,66.09745
972.969342,331,66.685091
726.015481,246,66.855682
611.864996,199,66.992722
1150.009849,366,67.245832
264.72462,132,67.338072
712.880149,243,67.506374
265.024843,124,67.592561
1004.568275,316,67.810231
856.023795,271,68.204755
743.432731,238,68.369676
830.848658,267,68.554234
1104.848652,349,68.795725
350.545162,164,68.909732
820.669215,246,69.079871
896.749786,404,69.36063
1169.080125,500,69.917727
251.936603,123,70.005058
999.869344,350,70.248731
1104.601062,361,70.499669
847.798367,293,70.704448
1018.144539,331,70.935653
1263.651343,415,71.43064
1361.787836,448,71.742122
585.83447,187,71.871549
1259.099209,500,72.219966
792.444189,257,72.398696
1313.208553,422,72.6912
964.472598,356,73.144402
1081.983831,379,73.406536
752.593193,238,73.571461
1086.119335,364,73.82403
1201.364388,421,74.115901
814.181988,284,74.312356
1154.215777,397,75.12943
1257.70471,392,75.399578
943.74967,313,75.616591
898.736676,333,75.847601
1125.003566,359,76.095117
777.834818,251,76.269209
852.385117,314,76.693211
1304.867177,467,77.018591
966.170697,335,77.249633
238.295159,111,77.326764
219.684114,106,77.400769
949.34235,323,77.623362
1002.425429,330,77.85125
689.266998,240,78.22594
1152.679705,395,78.497821
666.719571,233,78.658767
1260.470427,500,79.004841
1162.239801,380,79.267163
1037.981128,362,79.516979
950.618906,327,79.946605
1178.651604,406,80.226542
711.532447,317,80.445955
803.910031,256,80.62107
861.2682,291,80.822801
537.852732,199,80.959824
1107.788023,356,81.409089
780.904635,280,81.602846
1315.133506,493,81.944326
923.547614,308,82.156502
1028.767088,337,82.388667
462.471201,184,82.516746
861.988005,288,82.715625
794.059662,268,83.377194
654.391349,266,83.561402
1201.936624,389,83.828935
1334.881978,493,84.168427
1322.039296,494,84.50871
1046.082587,392,84.984237
1097.077021,376,85.243706
784.325223,260,85.422013
1107.260365,383,85.685846
1375.275096,500,86.03142
1211.354413,413,86.523426
1268.156447,500,86.874281
714.702297,229,87.03438
782.782412,266,87.21959
790.343662,279,87.414523
735.384156,251,87.589436
885.567496,317,87.810524
1219.233335,421,88.304248
1187.13363,419,88.595318
1244.652255,473,88.925497
247.306388,112,89.004429
895.196136,286,89.203716
859.653526,328,89.43271
996.774824,368,89.889941
731.297295,253,90.066776
799.007318,268,90.253044
1249.732844,424,90.549399
699.7057,245,90.720275
972.562393,347,90.959619
784.094262,274,91.718342
1027.098452,344,91.957259
830.784034,287,92.156039
506.498948,173,92.275947
625.613875,210,92.421043
555.748066,197,92.556856
770.447686,288,92.755629
517.896222,179,92.879079
626.671229,216,93.232845
728.206454,248,93.404466
770.613183,268,93.588558
587.672978,197,93.724374
620.401515,209,93.869324
616.763578,212,94.015393
713.396771,237,94.17828
789.729888,286,94.375205
555.467963,188,94.504501
1065.39176,344,94.941145
501.665136,167,95.056569
1223.411931,443,95.36308
814.600472,280,95.554966
612.143098,214,95.704178
611.947741,212,95.850927
741.384687,236,96.013582
867.313493,301,96.421383
672.554064,228,96.581203
575.774814,205,96.723896
855.272386,277,96.916291
535.082889,185,97.045292
1219.044604,500,97.39379
830.114418,273,97.584123
852.976115,296,97.789172
765.189219,268,98.172715
1397.245582,500,98.517637
641.835201,217,98.668782
939.811649,340,98.90305
813.413864,256,99.080653
866.268812,334,99.310494
582.111109,194,99.975488
1270.320949,500,100.324546
759.382781,324,100.550294
1061.92489,394,100.825295
1040.07769,331,101.054887
866.176027,302,101.264883
1333.012586,441,101.77161
1210.608636,445,102.078922
600.357117,198,102.215294
725.91159,240,102.381204
1171.946332,500,102.725585
768.741593,258,103.105828
867.953087,277,103.301587
1008.569036,342,103.540699
704.23296,271,103.730157
737.173375,242,103.899005
530.015593,224,104.055774
765.048448,272,104.245787
1432.425873,500,104.795216
542.025402,185,104.924379
476.971001,185,105.053559
702.224369,224,105.209551
1080.609591,347,105.449238
1230.874464,418,105.740055
904.268859,289,105.94086
996.101798,320,106.360402
1066.061693,365,106.612753
907.637491,330,106.841907
709.451621,257,107.019856
479.5715,175,107.141454
935.435506,315,107.35803
711.620759,245,107.527984
729.708839,231,107.6866
1285.462921,500,108.422356
624.002238,206,108.564746
541.293501,194,108.698256
1355.297897,437,108.999909
1247.868771,500,109.346304
526.884359,202,109.485717
1441.928638,500,110.029645
805.874395,281,110.224425
1259.901729,443,110.530012
653.410347,210,110.675192
1000.076988,357,110.922015
1330.447947,500,111.467843
148.313536,71,111.517251
655.087155,246,111.686855
568.648312,229,111.844525
919.742827,317,112.062999
749.560901,233,112.223774
832.621587,280,112.416278
1088.376965,407,112.697546
1311.722266,500,113.246574
1077.862684,372,113.503845
1361.25376,500,113.849359
1300.319598,500,114.195993
426.274503,179,114.319309
1121.210741,387,114.791505
1202.88516,402,115.068854
1034.653346,351,115.310785
427.63576,179,115.434452
546.933338,195,115.568038
1075.311283,386,115.836462
867.484992,274,116.499483
609.715314,211,116.645761
885.927951,280,116.83818
889.673167,283,117.033957
618.601806,190,117.165518
835.244337,252,117.339864
773.162062,242,117.507416
599.533507,198,117.644669
550.858089,184,117.980477
819.147842,249,118.154789
693.702509,235,118.319576
1415.39553,435,118.623553
1385.156306,445,118.935431
1125.112194,348,119.177788
677.51135,209,119.324937
917.098758,286,119.725361
452.427131,164,119.839264
609.481357,192,119.971742
656.104331,207,120.114404
548.929911,186,120.243965
817.973706,268,120.428941
1079.570767,340,120.663241
695.046433,229,120.821854
398.820337,149,120.924504
928.446584,291,121.329849
582.038509,193,121.463089
1089.490541,341,121.697696
897.562562,277,121.888183
787.554724,293,122.090137
893.551295,275,122.279751
594.307696,203,122.419285
606.965466,207,122.561972
1315.112506,421,123.052805
1064.0308,325,123.276612
813.638314,250,123.449394
1133.620721,361,123.699059
879.126168,293,123.901553
988.725375,311,124.117015
841.683998,264,124.853998
1337.830311,419,125.142924
246.470087,104,125.214923
1181.855878,366,125.466811
990.821071,348,125.70661
1626.150297,499,126.051107
1352.003359,413,126.5413
384.636566,164,126.655639
1142.686764,428,126.951828
1245.293667,403,127.229239
1373.85099,428,127.525012
1266.719374,500,128.072741
1265.569749,433,128.372493
1262.199096,424,128.667212
1087.86726,327,128.892931
1119.420466,335,129.126156
849.912829,272,129.315155
1177.432627,361,129.763508
1529.120507,498,130.108181
1380.731258,438,130.411007
1096.394028,353,130.653891
1441.570165,500,131.197961
1212.600146,413,131.483757
959.179452,302,131.692616
1146.118616,359,131.939791
926.315795,344,132.178143
1407.970286,438,132.480304
1118.053293,363,133.258747
1075.612858,338,133.491482
1422.159324,500,133.838079
738.117064,230,133.997518
1042.822175,313,134.212686
1347.91541,412,134.70134
1352.432668,456,135.017204
1380.588617,437,135.320899
1477.314556,500,135.665543
1374.368782,500,136.01114
1409.973915,500,136.565567
1430.488604,472,136.890367
1023.774813,332,137.119257
1035.775386,342,137.354741
1337.518204,438,137.657434
1520.717059,499,138.207455
1142.901602,383,138.470989
1152.455627,383,138.735022
1504.669023,500,139.081878
1339.452122,432,139.586119
905.313307,278,139.781273
842.127784,282,139.976673
837.927006,275,140.168508
1060.122347,329,140.398547
1189.036413,366,140.651161
1062.576972,335,140.88595
1293.904233,447,141.626294
1280.791033,500,141.976571
904.95597,286,142.174849
1348.60192,500,142.524015
1098.941227,350,142.976712
1331.472335,429,143.276518
989.075928,311,143.494415
1504.970211,500,143.837648
1379.489392,500,144.183075
1577.313157,500,144.726173
1502.857265,481,145.060468
1504.950446,500,145.405865
926.151364,320,145.628448
1446.042156,456,145.94331
988.522383,300,146.352493
1422.076118,438,146.65573
1359.158022,435,146.956128
424.973069,149,147.059187
1155.412329,374,147.316375
1521.818661,470,147.840583
646.172172,223,147.993567
1467.817409,451,148.304912
1469.17339,500,148.649863
512.391454,187,148.77917
1337.876119,427,149.073235
565.77875,186,149.200679
311.811588,122,149.668513
800.658857,261,149.848926
549.539793,184,149.976491
680.173916,225,150.132432
516.810638,174,150.252595
589.195455,195,150.386886
518.311445,190,150.518353
564.770474,191,150.650407
361.183575,135,150.74445
493.60767,176,150.865765
574.362891,194,150.999502
387.793084,144,151.304795
570.988095,192,151.438236
462.002109,160,151.549922
551.962887,183,151.678253
561.255931,190,151.809928
632.482228,211,151.955823
615.31348,210,152.102229
608.23037,211,152.248145
402.441149,143,152.34792
524.274321,175,152.468805
363.344827,136,152.563204
382.4653,140,152.85821
409.540124,145,152.958782
601.022509,216,153.108552
620.247441,212,153.255477
542.010332,177,153.378261
594.105272,196,153.513463
530.701539,177,153.635809
572.256232,207,153.779161
619.796848,212,153.926279
839.263974,275,154.116065
555.836656,187,154.44991
788.9704,245,154.619863
617.892176,213,154.767527
1009.408286,327,154.993345
441.960289,152,155.099001
767.510676,252,155.272641
606.05025,204,155.413275
659.100416,220,155.565496
436.773031,152,155.670225
